"plant_id","plant_name","operator_name","operator_id","plant_state","aer_fuel_type_code","net_gen_kwh"
"6155","Rush Island","Union Electric Co - (MO)","19436","MO","COL",0E-20
"6165","Hunter","PacifiCorp","14354","UT","COL",0E-20
"6165","Hunter","PacifiCorp","14354","UT","DFO",11.8390000000000000
"6165","Hunter","PacifiCorp","14354","UT","COL",7976.3640000000000000
"8834","GRT Terminal","Tennessee Valley Authority","18642","KY","COL",0E-20
"6193","Harrington","Southwestern Public Service Co","17718","TX","NG",51.5010000000000000
"6193","Harrington","Southwestern Public Service Co","17718","TX","COL",3293.6870000000000000
"6194","Tolk","Southwestern Public Service Co","17718","TX","NG",79.4240000000000000
"6194","Tolk","Southwestern Public Service Co","17718","TX","COL",1779.9450000000000000
"8834","GRT Terminal","Tennessee Valley Authority","18642","KY","COL",0E-20
"6204","Laramie River Station","Basin Electric Power Coop","1307","WY","DFO",25.6340000000000000
"6204","Laramie River Station","Basin Electric Power Coop","1307","WY","COL",7668.1860000000000000
"6204","Laramie River Station","Basin Electric Power Coop","1307","WY","COL",323.5220000000000000
"6206","Tacoma","Public Service Co of Colorado","15466","CO","HYC",2.3660000000000000
"6207","Ames Hydro","Public Service Co of Colorado","15466","CO","HYC",4.6640000000000000
"6223","Empire Energy Center","Empire District Electric Co","5860","MO","DFO",0E-20
"6223","Empire Energy Center","Empire District Electric Co","5860","MO","WOO",2.6290000000000000
"6223","Empire Energy Center","Empire District Electric Co","5860","MO","NG",233.4040000000000000
"6229","Mobile","Nebraska Public Power District","13337","NE","DFO",0.01200000000000000000
"6231","Apple River","Northern States Power Co - Minnesota","13781","WI","HYC",14.3260000000000000
"6248","Pawnee","Public Service Co of Colorado","15466","CO","NG",8.2900000000000000
"6248","Pawnee","Public Service Co of Colorado","15466","CO","COL",3059.6630000000000000
"6253","Germantown","Wisconsin Electric Power Co","20847","WI","DFO",1.8740000000000000
"6253","Germantown","Wisconsin Electric Power Co","20847","WI","NG",7.2210000000000000
"6254","Ottumwa","Interstate Power and Light Co","9417","IA","DFO",2.1410000000000000
"6254","Ottumwa","Interstate Power and Light Co","9417","IA","COL",2518.4690000000000000
"6280","Ozark Beach","Empire District Electric Co","5860","MO","HYC",29.3590000000000000
"6281","Kodiak Microgrid","Kodiak Electric Assn Inc","10433","AK","DFO",0E-20
"6285","North Pole","Golden Valley Elec Assn Inc","7353","AK","DFO",0.37700000000000000000
"6285","North Pole","Golden Valley Elec Assn Inc","7353","AK","WOO",66.9430000000000000
"6285","North Pole","Golden Valley Elec Assn Inc","7353","AK","DFO",1.6890000000000000
"6285","North Pole","Golden Valley Elec Assn Inc","7353","AK","WOO",0E-20
"6285","North Pole","Golden Valley Elec Assn Inc","7353","AK","WOO",317.7000000000000000
"6285","North Pole","Golden Valley Elec Assn Inc","7353","AK","DFO",159.3590000000000000
"6285","North Pole","Golden Valley Elec Assn Inc","7353","AK","RFO",0E-20
"6286","Fairbanks","Golden Valley Elec Assn Inc","7353","AK","DFO",14.6430000000000000
"6286","Fairbanks","Golden Valley Elec Assn Inc","7353","AK","RFO",0E-20
"6286","Fairbanks","Golden Valley Elec Assn Inc","7353","AK","DFO",-0.12500000000000000000
"6288","Healy","Golden Valley Elec Assn Inc","7353","AK","DFO",0E-20
"6288","Healy","Golden Valley Elec Assn Inc","7353","AK","DFO",9.7150000000000000
"6288","Healy","Golden Valley Elec Assn Inc","7353","AK","COL",229.1780000000000000
"6288","Healy","Golden Valley Elec Assn Inc","7353","AK","WOC",119.2400000000000000
"6299","Unalakleet","Unalakleet Valley Elec Coop","40548","AK","DFO",3.3670000000000000
"6304","Kotzebue Hybrid","Kotzebue Electric Assn Inc","10451","AK","OTH",-0.05700000000000000000
"6304","Kotzebue Hybrid","Kotzebue Electric Assn Inc","10451","AK","DFO",16.9620000000000000
"6304","Kotzebue Hybrid","Kotzebue Electric Assn Inc","10451","AK","WND",3.9830000000000000
"6311","Chevak","Alaska Village Elec Coop, Inc","221","AK","DFO",2.4790000000000000
"6314","Emmonak","Alaska Village Elec Coop, Inc","221","AK","DFO",5.4800000000000000
"6314","Emmonak","Alaska Village Elec Coop, Inc","221","AK","WOO",0E-20
"6319","Hooper Bay","Alaska Village Elec Coop, Inc","221","AK","DFO",3.4740000000000000
"6319","Hooper Bay","Alaska Village Elec Coop, Inc","221","AK","WOO",0E-20
"6323","Kiana","Alaska Village Elec Coop, Inc","221","AK","DFO",1.6300000000000000
"6323","Kiana","Alaska Village Elec Coop, Inc","221","AK","WOO",0E-20
"6329","Mountain Village","Alaska Village Elec Coop, Inc","221","AK","DFO",2.6130000000000000
"6329","Mountain Village","Alaska Village Elec Coop, Inc","221","AK","WOO",0E-20
"6330","Noorvik","Alaska Village Elec Coop, Inc","221","AK","DFO",1.9320000000000000
"6330","Noorvik","Alaska Village Elec Coop, Inc","221","AK","WOO",0E-20
"6338","St Marys IC","Alaska Village Elec Coop, Inc","221","AK","DFO",3.6740000000000000
"6338","St Marys IC","Alaska Village Elec Coop, Inc","221","AK","WOO",0E-20
"6341","Selawik","Alaska Village Elec Coop, Inc","221","AK","DFO",2.8840000000000000
"6341","Selawik","Alaska Village Elec Coop, Inc","221","AK","WOO",0E-20
"6345","Shishmaref","Alaska Village Elec Coop, Inc","221","AK","DFO",1.7450000000000000
"6345","Shishmaref","Alaska Village Elec Coop, Inc","221","AK","WOO",0E-20
"6348","Togiak","Alaska Village Elec Coop, Inc","221","AK","DFO",2.8830000000000000
"6348","Togiak","Alaska Village Elec Coop, Inc","221","AK","WOO",0E-20
"6373","Rokeby","Lincoln Electric System","11018","NE","DFO",1.1140000000000000
"6373","Rokeby","Lincoln Electric System","11018","NE","NG",17.4560000000000000
"6373","Rokeby","Lincoln Electric System","11018","NE","DFO",0.00800000000000000000
"6421","Lemolo 2","PacifiCorp","14354","OR","HYC",95.4000000000000000
"6422","Madison Dam","NorthWestern Energy","13902","MT","HYC",0E-20
"6440","Wilson Dam","Tennessee Valley Authority","18642","AL","HYC",3116.8440000000000000
"6450","Proctor","Green Mountain Power Corp","7601","VT","HYC",27.1690000000000000
"6451","Beldens","Green Mountain Power Corp","7601","VT","HYC",12.0690000000000000
"6456","Carver Falls","Green Mountain Power Corp","7601","NY","HYC",7.1940000000000000
"6459","Big Fork","PacifiCorp","14354","MT","HYC",27.0320000000000000
"6469","Antelope Valley","Basin Electric Power Coop","1307","ND","COL",27.0710000000000000
"6469","Antelope Valley","Basin Electric Power Coop","1307","ND","NG",39.3890000000000000
"6469","Antelope Valley","Basin Electric Power Coop","1307","ND","COL",5628.4530000000000000
"6475","Gorge 18","Green Mountain Power Corp","7601","VT","HYC",5.0540000000000000
"6479","San Francisquito 1","Los Angeles Department of Water & Power","11208","CA","HYC",145.6810000000000000
"6480","San Francisquito 2","Los Angeles Department of Water & Power","11208","CA","HYC",4.8490000000000000
"6481","Intermountain Power Project","Los Angeles Department of Water & Power","11208","UT","COL",5599.0550000000000000
"6481","Intermountain Power Project","Los Angeles Department of Water & Power","11208","UT","DFO",19.1590000000000000
"6481","Intermountain Power Project","Los Angeles Department of Water & Power","11208","UT","COL",1143.7250000000000000
"6484","Bend","PacifiCorp","14354","OR","HYC",0.31500000000000000000
"6505","Oak Grove","Portland General Electric Co","15248","OR","HYC",107.3000000000000000
"6516","Rocky Ford","Black Hills Colorado Electric, LLC","56146","CO","DFO",-0.28500000000000000000
"6519","Vergennes 9","Green Mountain Power Corp","7601","VT","HYC",4.4360000000000000
"6519","Vergennes 9","Green Mountain Power Corp","7601","VT","DFO",0.09500000000000000000
"6520","Waterbury 22","Green Mountain Power Corp","7601","VT","HYC",14.0080000000000000
"6554","Waverly Municipal Electric North Plant","Waverly Municipal Elec Utility","20214","IA","DFO",0.12900000000000000000
"6554","Waverly Municipal Electric North Plant","Waverly Municipal Elec Utility","20214","IA","NG",0.07500000000000000000
"6566","Bethel","Alaska Village Elec Coop, Inc","221","AK","DFO",43.0390000000000000
"6612","Union Valley","Sacramento Municipal Util Dist","16534","CA","HYC",49.7910000000000000
"6637","Yakutat","Alaska Village Elec Coop, Inc","221","AK","DFO",5.9410000000000000
"6650","Mexico","Union Electric Co - (MO)","19436","MO","DFO",0.05600000000000000000
"6651","Moberly","Union Electric Co - (MO)","19436","MO","DFO",0.34900000000000000000
"6652","Moreau","Union Electric Co - (MO)","19436","MO","DFO",0.29400000000000000000
"6664","Louisa","MidAmerican Energy Co","12341","IA","DFO",0.00800000000000000000
"6664","Louisa","MidAmerican Energy Co","12341","IA","NG",32.7160000000000000
"6664","Louisa","MidAmerican Energy Co","12341","IA","COL",1784.5430000000000000
"6664","Louisa","MidAmerican Energy Co","12341","IA","COL",34.8710000000000000
"7039","Lake (WY)","NorthWestern Energy","13902","WY","DFO",0.10000000000000000000
"7056","Bolton Falls","Green Mountain Power Corp","7601","VT","HYC",22.0440000000000000
"7145","Pleasant Hill","MidAmerican Energy Co","12341","IA","DFO",0E-20
"7145","Pleasant Hill","MidAmerican Energy Co","12341","IA","NG",3.7060000000000000
"7155","Lime Creek","Interstate Power and Light Co","9417","IA","DFO",-0.30400000000000000000
"7159","Concord","Wisconsin Electric Power Co","20847","WI","DFO",0E-20
"7159","Concord","Wisconsin Electric Power Co","20847","WI","NG",85.4610000000000000
"7203","South Fond Du Lac","Wisconsin Power & Light Co","20856","WI","DFO",0.08200000000000000000
"7203","South Fond Du Lac","Wisconsin Power & Light Co","20856","WI","NG",27.4190000000000000
"7237","Angus Anson","Northern States Power Co - Minnesota","13781","SD","DFO",1.0370000000000000
"7237","Angus Anson","Northern States Power Co - Minnesota","13781","SD","NG",132.3660000000000000
"8837","Calvert City","Tennessee Valley Authority","18642","KY","COL",0E-20
"7270","Paris (WI)","Wisconsin Electric Power Co","20847","WI","DFO",0.21700000000000000000
"7270","Paris (WI)","Wisconsin Electric Power Co","20847","WI","NG",62.6940000000000000
"7296","State Line Combined Cycle","Empire District Electric Co","5860","MO","NG",933.4180000000000000
"7296","State Line Combined Cycle","Empire District Electric Co","5860","MO","DFO",0E-20
"7296","State Line Combined Cycle","Empire District Electric Co","5860","MO","NG",1611.3590000000000000
"7296","State Line Combined Cycle","Empire District Electric Co","5860","MO","WOO",0.20300000000000000000
"7296","State Line Combined Cycle","Empire District Electric Co","5860","MO","NG",79.0560000000000000
"7315","Almond Power Plant","Turlock Irrigation District","19281","CA","NG",248.4570000000000000
"7343","George Neal South","MidAmerican Energy Co","12341","IA","DFO",-12.6950000000000000
"7343","George Neal South","MidAmerican Energy Co","12341","IA","COL",628.6740000000000000
"7343","George Neal South","MidAmerican Energy Co","12341","IA","COL",45.5860000000000000
"7350","Coyote Springs","Portland General Electric Co","15248","OR","NG",516.9360000000000000
"7350","Coyote Springs","Portland General Electric Co","15248","OR","NG",1084.2120000000000000
"7381","Searsburg Wind Turbine","Green Mountain Power Corp","7601","VT","WND",12.2500000000000000
"7505","Fergus Control Ctr","Otter Tail Power Co","14232","MN","DFO",0E-20
"8837","Calvert City","Tennessee Valley Authority","18642","KY","DFO",0E-20
"7501","Princeton Wind Farm","Town of Princeton - (MA)","15371","MA","WND",4.1330000000000000
"7526","Solano Wind","Sacramento Municipal Util Dist","16534","CA","WND",555.7750000000000000
"7527","Carson Ice-Gen Project","Sacramento Municipal Util Dist","16534","CA","NG",149.3820000000000000
"7527","Carson Ice-Gen Project","Sacramento Municipal Util Dist","16534","CA","ORW",4.5680000000000000
"7527","Carson Ice-Gen Project","Sacramento Municipal Util Dist","16534","CA","NG",61.7690000000000000
"7527","Carson Ice-Gen Project","Sacramento Municipal Util Dist","16534","CA","ORW",4.1640000000000000
"7527","Carson Ice-Gen Project","Sacramento Municipal Util Dist","16534","CA","NG",6.6380000000000000
"7551","SCA Cogen 2","Sacramento Municipal Util Dist","16534","CA","NG",99.9800000000000000
"7551","SCA Cogen 2","Sacramento Municipal Util Dist","16534","CA","NG",552.6520000000000000
"7551","SCA Cogen 2","Sacramento Municipal Util Dist","16534","CA","NG",15.0780000000000000
"7552","SPA Cogen 3","Sacramento Municipal Util Dist","16534","CA","NG",200.5620000000000000
"7552","SPA Cogen 3","Sacramento Municipal Util Dist","16534","CA","NG",346.2410000000000000
"7594","Belleville Dam","American Mun Power-Ohio, Inc","40577","WV","HYC",214.9820000000000000
"7603","Prospect Municipal","American Mun Power-Ohio, Inc","40577","OH","DFO",0.09700000000000000000
"7709","Dahlberg","Southern Power Co","17650","GA","DFO",0.26500000000000000000
"7709","Dahlberg","Southern Power Co","17650","GA","NG",511.7810000000000000
"7710","H Allen Franklin Combined Cycle","Southern Power Co","17650","AL","NG",4819.8760000000000000
"7710","H Allen Franklin Combined Cycle","Southern Power Co","17650","AL","NG",7817.2910000000000000
"7719","Meridian","Tennessee Valley Authority","18642","MS","DFO",0.01000000000000000000
"7722","Watts Bar Nuclear Plant","Tennessee Valley Authority","18642","TN","NUC",9075.1000000000000000
"7722","Watts Bar Nuclear Plant","Tennessee Valley Authority","18642","TN","NUC",8513.9060000000000000
"7723","Nymans Plant Microgrid","Kodiak Electric Assn Inc","10433","AK","DFO",0E-20
"7758","South Plant","Waverly Municipal Elec Utility","20214","IA","DFO",0.04400000000000000000
"8837","Calvert City","Tennessee Valley Authority","18642","KY","COL",0E-20
"7771","Springview","Bluestem LLC","58190","NE","WND",10.0660000000000000
"7774","Cleveland Peaking","American Mun Power-Ohio, Inc","40577","OH","DFO",0.49400000000000000000
"7775","Versailles Peaking","American Mun Power-Ohio, Inc","40577","OH","DFO",0.24600000000000000000
"7776","Napoleon Peaking","American Mun Power-Ohio, Inc","40577","OH","DFO",0.31400000000000000000
"7777","Dover Peaking","American Mun Power-Ohio, Inc","40577","OH","DFO",0.54000000000000000000
"7778","Orrville Peaking","American Mun Power-Ohio, Inc","40577","OH","DFO",0.30700000000000000000
"7779","Bryan Peaking","American Mun Power-Ohio, Inc","40577","OH","DFO",0.59500000000000000000
"7780","Jackson Cntr Peaking","American Mun Power-Ohio, Inc","40577","OH","DFO",0.09700000000000000000
"7781","Arcanum Peaking","American Mun Power-Ohio, Inc","40577","OH","DFO",0.10000000000000000000
"7782","Hamilton Peaking","American Mun Power-Ohio, Inc","40577","OH","NG",2.7600000000000000
"7783","Bowling Green Peaking","American Mun Power-Ohio, Inc","40577","OH","DFO",0E-20
"7783","Bowling Green Peaking","American Mun Power-Ohio, Inc","40577","OH","NG",2.1530000000000000
"7791","Montpelier","American Mun Power-Ohio, Inc","40577","OH","DFO",0.64500000000000000000
"7799","West Marinette 34","Madison Gas & Electric Co","11479","WI","DFO",0E-20
"7799","West Marinette 34","Madison Gas & Electric Co","11479","WI","NG",92.1380000000000000
"7820","Big Quinnesec 92","Wisconsin Electric Power Co","20847","MI","HYC",136.6110000000000000
"7821","Big Quinnesec 61","Wisconsin Electric Power Co","20847","MI","HYC",17.7930000000000000
"7826","Rowan","Southern Power Co","17650","NC","DFO",0E-20
"7826","Rowan","Southern Power Co","17650","NC","NG",1415.3990000000000000
"7826","Rowan","Southern Power Co","17650","NC","DFO",0E-20
"7826","Rowan","Southern Power Co","17650","NC","NG",2627.5630000000000000
"7826","Rowan","Southern Power Co","17650","NC","DFO",0.26800000000000000000
"7826","Rowan","Southern Power Co","17650","NC","NG",318.9020000000000000
"7827","Shelby North","American Mun Power-Ohio, Inc","40577","OH","DFO",0.10400000000000000000
"7844","Minnesota River","Minnesota Municipal Power Agny","12667","MN","DFO",0E-20
"7844","Minnesota River","Minnesota Municipal Power Agny","12667","MN","NG",0.70900000000000000000
"7845","Lagoon Creek","Tennessee Valley Authority","18642","TN","NG",1404.4980000000000000
"7845","Lagoon Creek","Tennessee Valley Authority","18642","TN","NG",2155.1620000000000000
"7845","Lagoon Creek","Tennessee Valley Authority","18642","TN","DFO",1.2900000000000000
"7845","Lagoon Creek","Tennessee Valley Authority","18642","TN","NG",203.4240000000000000
"7849","Knoxville Industrial","MidAmerican Energy Co","12341","IA","DFO",0.19700000000000000000
"7850","Shenandoah","MidAmerican Energy Co","12341","IA","DFO",0.24200000000000000000
"7850","Shenandoah","MidAmerican Energy Co","12341","IA","NG",0E-20
"7851","Waterloo Lundquist","MidAmerican Energy Co","12341","IA","DFO",0.19000000000000000000
"7855","Moorhead Wind Turbine","City of Moorhead - (MN)","12894","MN","WND",2.2130000000000000
"8835","Cora Transfer","Tennessee Valley Authority","18642","TN","COL",0E-20
"7857","Gilliam South","City of Stuart - (IA)","18231","IA","DFO",0.02300000000000000000
"7867","Snoqualmie 2","Puget Sound Energy Inc","15500","WA","HYC",181.4150000000000000
"7870","Encogen","Puget Sound Energy Inc","15500","WA","DFO",0.00800000000000000000
"7870","Encogen","Puget Sound Energy Inc","15500","WA","NG",120.8370000000000000
"7870","Encogen","Puget Sound Energy Inc","15500","WA","DFO",0.01700000000000000000
"7870","Encogen","Puget Sound Energy Inc","15500","WA","NG",249.2810000000000000
"7874","Edgerton","American Mun Power-Ohio, Inc","40577","OH","DFO",0.21500000000000000000
"7878","Wellington","American Mun Power-Ohio, Inc","40577","OH","DFO",0.05700000000000000000
"7886","Wind Turbine","Madison Gas & Electric Co","11479","WI","WND",17.5430000000000000
"7887","Terry Bundy Generating Station","Lincoln Electric System","11018","NE","DFO",0E-20
"7887","Terry Bundy Generating Station","Lincoln Electric System","11018","NE","NG",3.7830000000000000
"7887","Terry Bundy Generating Station","Lincoln Electric System","11018","NE","DFO",0E-20
"7887","Terry Bundy Generating Station","Lincoln Electric System","11018","NE","NG",15.7090000000000000
"7887","Terry Bundy Generating Station","Lincoln Electric System","11018","NE","DFO",0.03200000000000000000
"7887","Terry Bundy Generating Station","Lincoln Electric System","11018","NE","NG",135.6520000000000000
"7887","Terry Bundy Generating Station","Lincoln Electric System","11018","NE","DFO",0.03100000000000000000
"7887","Terry Bundy Generating Station","Lincoln Electric System","11018","NE","MLG",29.3000000000000000
"7897","E B Harris Electric Generating Plant","Southern Power Co","17650","AL","NG",1636.5440000000000000
"7897","E B Harris Electric Generating Plant","Southern Power Co","17650","AL","NG",2781.7000000000000000
"7918","Galion","American Mun Power-Ohio, Inc","40577","OH","DFO",0.27400000000000000000
"7919","Seville","American Mun Power-Ohio, Inc","40577","OH","DFO",0.31400000000000000000
"7927","Buffalo Mountain","Tennessee Valley Authority","18642","TN","WND",0E-20
"7928","Osawatomie","Evergy Metro","10000","KS","NG",20.7990000000000000
"7929","West Gardner","Evergy Metro","10000","KS","NG",81.3570000000000000
"7936","Nine Canyon","Energy Northwest","20160","WA","WND",267.3820000000000000
"7947","Solway CT","Otter Tail Power Co","14232","MN","DFO",0.00100000000000000000
"7947","Solway CT","Otter Tail Power Co","14232","MN","NG",51.7060000000000000
"7947","Solway CT","Otter Tail Power Co","14232","MN","DFO",0E-20
"8073","Beaver","Portland General Electric Co","15248","OR","NG",88.1890000000000000
"7960","Kemper County","Tennessee Valley Authority","18642","MS","DFO",0.33600000000000000000
"7960","Kemper County","Tennessee Valley Authority","18642","MS","NG",324.6380000000000000
"7964","Peno Creek","Union Electric Co - (MO)","19436","MO","DFO",0E-20
"7964","Peno Creek","Union Electric Co - (MO)","19436","MO","NG",20.7740000000000000
"7965","Salt Valley Wind Plant","Lincoln Electric System","11018","NE","WND",2.4510000000000000
"8835","Cora Transfer","Tennessee Valley Authority","18642","TN","COL",0E-20
"7966","Iowa Distributed Wind Generation Project","City of Algona - (IA)","309","IA","WND",5.1250000000000000
"7974","Chamberlain Wind Project","Basin Electric Power Coop","1307","SD","WND",0.94900000000000000000
"8073","Beaver","Portland General Electric Co","15248","OR","DFO",0.14400000000000000000
"7985","Greater Des Moines","MidAmerican Energy Co","12341","IA","NG",246.2810000000000000
"7985","Greater Des Moines","MidAmerican Energy Co","12341","IA","NG",426.0240000000000000
"7991","West Campus Cogeneration Facility","Madison Gas & Electric Co","11479","WI","DFO",0.94300000000000000000
"7991","West Campus Cogeneration Facility","Madison Gas & Electric Co","11479","WI","NG",110.2950000000000000
"7991","West Campus Cogeneration Facility","Madison Gas & Electric Co","11479","WI","DFO",4.8680000000000000
"7991","West Campus Cogeneration Facility","Madison Gas & Electric Co","11479","WI","NG",264.4300000000000000
"7995","Airport Industrial","Black Hills Colorado Electric, LLC","56146","CO","DFO",-0.29300000000000000000
"7999","Grays Harbor Energy Facility","Invenergy Services LLC","49893","WA","NG",905.4720000000000000
"7999","Grays Harbor Energy Facility","Invenergy Services LLC","49893","WA","NG",1455.2030000000000000
"8000","Beatrice","Nebraska Public Power District","13337","NE","NG",259.2290000000000000
"8000","Beatrice","Nebraska Public Power District","13337","NE","NG",452.2500000000000000
"8023","Columbia (WI)","Wisconsin Power & Light Co","20856","WI","DFO",3.6690000000000000
"8023","Columbia (WI)","Wisconsin Power & Light Co","20856","WI","COL",5183.2360000000000000
"8023","Columbia (WI)","Wisconsin Power & Light Co","20856","WI","COL",0E-20
"8026","Hartzog","Basin Electric Power Coop","1307","WY","NG",0.61600000000000000000
"8027","Blue Lake","Northern States Power Co - Minnesota","13781","MN","DFO",2.1760000000000000
"8027","Blue Lake","Northern States Power Co - Minnesota","13781","MN","NG",150.5010000000000000
"8028","Arvada","Basin Electric Power Coop","1307","WY","NG",0.62400000000000000000
"8029","Sycamore (IA)","MidAmerican Energy Co","12341","IA","DFO",0E-20
"8029","Sycamore (IA)","MidAmerican Energy Co","12341","IA","NG",2.2780000000000000
"8030","Barber Creek","Basin Electric Power Coop","1307","WY","NG",0.75100000000000000000
"8031","Emery Station","Interstate Power and Light Co","9417","IA","NG",1045.0830000000000000
"8031","Emery Station","Interstate Power and Light Co","9417","IA","NG",1523.6620000000000000
"8034","Yankton","NorthWestern Energy - (SD)","13809","SD","DFO",-0.33500000000000000000
"8034","Yankton","NorthWestern Energy - (SD)","13809","SD","NG",0E-20
"8036","Cooper Nuclear Station","Nebraska Public Power District","13337","NE","NUC",6188.5510000000000000
"8066","Jim Bridger","PacifiCorp","14354","WY","DFO",5.9230000000000000
"8066","Jim Bridger","PacifiCorp","14354","WY","COL",10452.652000000000
"8067","Fort Lupton","Public Service Co of Colorado","15466","CO","DFO",0.03200000000000000000
"8067","Fort Lupton","Public Service Co of Colorado","15466","CO","NG",7.9520000000000000
"8069","Huntington","PacifiCorp","14354","UT","COL",4513.1390000000000000
"8069","Huntington","PacifiCorp","14354","UT","DFO",2.1660000000000000
"8073","Beaver","Portland General Electric Co","15248","OR","DFO",0.02200000000000000000
"8073","Beaver","Portland General Electric Co","15248","OR","NG",285.3330000000000000
"8073","Beaver","Portland General Electric Co","15248","OR","NG",3.1850000000000000
"8222","Coyote","Otter Tail Power Co","14232","ND","DFO",5.5440000000000000
"8222","Coyote","Otter Tail Power Co","14232","ND","COL",2380.1810000000000000
"8841","DTE-BRSC Shared Storage","DTE Electric Company","5109","MI","COL",0E-20
"8841","DTE-BRSC Shared Storage","DTE Electric Company","5109","MI","DFO",0E-20
"8841","DTE-BRSC Shared Storage","DTE Electric Company","5109","MI","COL",0E-20
"8899","Four Rivers Terminal","Tennessee Valley Authority","18642","KY","COL",0E-20
"8899","Four Rivers Terminal","Tennessee Valley Authority","18642","KY","COL",0E-20
"9674","Nine Springs","Madison Gas & Electric Co","11479","WI","DFO",0E-20
"9674","Nine Springs","Madison Gas & Electric Co","11479","WI","WOO",0E-20
"9674","Nine Springs","Madison Gas & Electric Co","11479","WI","NG",0.02600000000000000000
"10005","Dinosaur Point","International Turbine Res Inc","9397","CA","WND",9.5530000000000000
"10075","Taconite Harbor Energy Center","ALLETE, Inc.","12647","MN","COL",0E-20
"10075","Taconite Harbor Energy Center","ALLETE, Inc.","12647","MN","DFO",0E-20
"10075","Taconite Harbor Energy Center","ALLETE, Inc.","12647","MN","COL",0E-20
"10137","Deweys Mill","Green Mountain Power Corp","7601","VT","HYC",1.6690000000000000
"10191","Tehachapi Wind Resource I","CalWind Resources Inc","2719","CA","WND",13.8000000000000000
"10458","Muck Valley Hydroelectric","Brookfield Renewable Trading and Marketing LP","63235","CA","HYC",18.1670000000000000
"10597","Ridgetop Energy LLC","Terra-Gen Operating Co-Wind","2770","CA","WND",39.4580000000000000
"10586","Cameron Ridge LLC","Terra-Gen Operating Co-Wind","2770","CA","WND",147.7970000000000000
"10671","River Valley","Oklahoma Gas & Electric Co","14063","OK","COL",136.3800000000000000
"10671","River Valley","Oklahoma Gas & Electric Co","14063","OK","NG",35.9440000000000000
"10671","River Valley","Oklahoma Gas & Electric Co","14063","OK","COL",0E-20
"10671","River Valley","Oklahoma Gas & Electric Co","14063","OK","COL",620.7170000000000000
"10671","River Valley","Oklahoma Gas & Electric Co","14063","OK","OTH",0E-20
"10671","River Valley","Oklahoma Gas & Electric Co","14063","OK","WWW",0E-20
"10686","Rapids Energy Center","ALLETE, Inc.","12647","MN","HYC",12.4700000000000000
"10686","Rapids Energy Center","ALLETE, Inc.","12647","MN","NG",36.2440000000000000
"10686","Rapids Energy Center","ALLETE, Inc.","12647","MN","COL",0E-20
"10718","Karen Avenue Wind Farm","San Gorgonio Farms Inc","16630","CA","WND",29.3280000000000000
"10823","Deer Island Treatment Plant","Massachusetts Wtr Rauth-Deer I","11427","MA","DFO",2.3500000000000000
"10823","Deer Island Treatment Plant","Massachusetts Wtr Rauth-Deer I","11427","MA","HYC",4.6600000000000000
"10823","Deer Island Treatment Plant","Massachusetts Wtr Rauth-Deer I","11427","MA","SUN",1.1230000000000000
"10823","Deer Island Treatment Plant","Massachusetts Wtr Rauth-Deer I","11427","MA","DFO",1.5340000000000000
"10823","Deer Island Treatment Plant","Massachusetts Wtr Rauth-Deer I","11427","MA","ORW",24.9200000000000000
"10823","Deer Island Treatment Plant","Massachusetts Wtr Rauth-Deer I","11427","MA","WND",1.8840000000000000
"50126","Ottauquechee Hydro","Green Mountain Power Corp","7601","VT","HYC",1.6700000000000000
"50218","Woodward Power Plant","Turlock Irrigation District","19281","CA","HYC",1.8660000000000000
"50219","Frankenheimer Power Plant","Turlock Irrigation District","19281","CA","HYC",-0.06800000000000000000
"50276","Wintec Energy Ltd","Wintec Energy Ltd","20707","CA","WND",0.58200000000000000000
"50281","San Gorgonio Farms Wind Farm","San Gorgonio Farms Inc","16630","CA","WND",85.9800000000000000
"50386","Windland","Terra-Gen Operating Co-Wind","2770","CA","WND",5.2980000000000000
"50485","Altech III","Terra-Gen Operating Co-Wind","2770","CA","WND",0E-20
"50532","Victory Garden (Tehachapi)","Wind Stream Operations LLC","56899","CA","WND",21.7990000000000000
"50535","Mesa Wind Power Corp","Brookfield Renewable Trading and Marketing LP","63235","CA","WND",0.81200000000000000000
"50552","GPS Cabazon Wind LLC","GlidePath Power Operations LLC","61728","CA","WND",33.9160000000000000
"50553","Edom Hills Project 1 LLC","Red Marlin Wind Ventures, LLC","61208","CA","WND",29.6400000000000000
"50558","Frontier","Oklahoma Gas & Electric Co","14063","OK","NG",0E-20
"50558","Frontier","Oklahoma Gas & Electric Co","14063","OK","NG",222.7020000000000000
"50690","San Gorgonio Westwinds II LLC","Terra-Gen Operating Co-Wind","2770","CA","WND",121.9480000000000000
"50702","Salmon Falls","Green Mountain Power Corp","7601","ME","HYC",2.9140000000000000
"50704","Somersworth Lower Great Dam","Green Mountain Power Corp","7601","NH","HYC",2.0890000000000000
"50713","Huntington Falls","Green Mountain Power Corp","7601","VT","HYC",19.3930000000000000
"50754","Oak Creek Energy Systems I","Oak Creek Energy System Inc II","13938","CA","WND",62.2230000000000000
"50820","East Winds Project","Terra-Gen Operating Co-Wind","2770","CA","WND",7.1020000000000000
"50821","Mojave 16/17/18","Terra-Gen Operating Co-Wind","2770","CA","WND",97.9910000000000000
"50949","Hardee Power Station","Invenergy Services LLC","49893","FL","DFO",0.03300000000000000000
"50949","Hardee Power Station","Invenergy Services LLC","49893","FL","NG",294.1720000000000000
